mode,board,sample_index,period_target_us,timestamp_us,delta_us,jitter_us
baremetal,pico,193,10000,3921237,8161,-1839
baremetal,pico,194,10000,3932119,10882,882
baremetal,pico,195,10000,3943000,10881,881
baremetal,pico,196,10000,3951161,8161,-1839
baremetal,pico,197,10000,3962042,10881,881
baremetal,pico,198,10000,3972924,10882,882
baremetal,pico,199,10000,3981085,8161,-1839
baremetal,pico,200,10000,3991966,10881,881
baremetal,pico,201,10000,4002847,10881,881
baremetal,pico,202,10000,4011008,8161,-1839
baremetal,pico,203,10000,4021889,10881,881
baremetal,pico,204,10000,4032771,10882,882
baremetal,pico,205,10000,4040932,8161,-1839
baremetal,pico,206,10000,4051813,10881,881
baremetal,pico,207,10000,4062694,10881,881
baremetal,pico,208,10000,4070855,8161,-1839
baremetal,pico,209,10000,4081737,10882,882
baremetal,pico,210,10000,4092618,10881,881
baremetal,pico,211,10000,4100779,8161,-1839
baremetal,pico,212,10000,4111660,10881,881
baremetal,pico,213,10000,4122541,10881,881
baremetal,pico,214,10000,4130702,8161,-1839
baremetal,pico,215,10000,4141584,10882,882
baremetal,pico,216,10000,4152465,10881,881
baremetal,pico,217,10000,4163346,10881,881
baremetal,pico,218,10000,4171507,8161,-1839
baremetal,pico,219,10000,4182389,10882,882
baremetal,pico,220,10000,4193270,10881,881
baremetal,pico,221,10000,4201431,8161,-1839
baremetal,pico,222,10000,4212312,10881,881
baremetal,pico,223,10000,4223193,10881,881
baremetal,pico,224,10000,4231354,8161,-1839
baremetal,pico,225,10000,4242236,10882,882
baremetal,pico,226,10000,4253117,10881,881
baremetal,pico,227,10000,4261278,8161,-1839
baremetal,pico,228,10000,4272159,10881,881
baremetal,pico,229,10000,4283041,10882,882
baremetal,pico,230,10000,4291202,8161,-1839
baremetal,pico,231,10000,4302083,10881,881
baremetal,pico,232,10000,4312964,10881,881
baremetal,pico,233,10000,4321125,8161,-1839
baremetal,pico,234,10000,4332006,10881,881
baremetal,pico,235,10000,4342888,10882,882
baremetal,pico,236,10000,4351049,8161,-1839
baremetal,pico,237,10000,4361930,10881,881
baremetal,pico,238,10000,4372811,10881,881
baremetal,pico,239,10000,4380972,8161,-1839
baremetal,pico,240,10000,4391854,10882,882
baremetal,pico,241,10000,4402735,10881,881
baremetal,pico,242,10000,4410896,8161,-1839
baremetal,pico,243,10000,4421777,10881,881
baremetal,pico,244,10000,4432658,10881,881
baremetal,pico,245,10000,4440819,8161,-1839
baremetal,pico,246,10000,4451701,10882,882
baremetal,pico,247,10000,4462582,10881,881
baremetal,pico,248,10000,4470743,8161,-1839
baremetal,pico,249,10000,4481624,10881,881
baremetal,pico,250,10000,4492506,10882,882
baremetal,pico,251,10000,4503387,10881,881
baremetal,pico,252,10000,4511548,8161,-1839
baremetal,pico,253,10000,4522429,10881,881
baremetal,pico,254,10000,4533310,10881,881
baremetal,pico,255,10000,4541471,8161,-1839
baremetal,pico,256,10000,4552353,10882,882
baremetal,pico,257,10000,4563234,10881,881
baremetal,pico,258,10000,4571395,8161,-1839
baremetal,pico,259,10000,4582276,10881,881
baremetal,pico,260,10000,4593158,10882,882
baremetal,pico,261,10000,4601319,8161,-1839
baremetal,pico,262,10000,4612200,10881,881
baremetal,pico,263,10000,4623081,10881,881
baremetal,pico,264,10000,4631242,8161,-1839
baremetal,pico,265,10000,4642123,10881,881
baremetal,pico,266,10000,4653005,10882,882
baremetal,pico,267,10000,4661166,8161,-1839
baremetal,pico,268,10000,4672047,10881,881
baremetal,pico,269,10000,4682928,10881,881
baremetal,pico,270,10000,4691089,8161,-1839
baremetal,pico,271,10000,4701971,10882,882
baremetal,pico,272,10000,4712852,10881,881
baremetal,pico,273,10000,4721013,8161,-1839
baremetal,pico,274,10000,4731894,10881,881
baremetal,pico,275,10000,4742775,10881,881
baremetal,pico,276,10000,4750936,8161,-1839
baremetal,pico,277,10000,4761818,10882,882
baremetal,pico,278,10000,4772699,10881,881
baremetal,pico,279,10000,4780860,8161,-1839
baremetal,pico,280,10000,4791741,10881,881
baremetal,pico,281,10000,4802623,10882,882
baremetal,pico,282,10000,4810784,8161,-1839
baremetal,pico,283,10000,4821665,10881,881
baremetal,pico,284,10000,4832546,10881,881
baremetal,pico,285,10000,4840707,8161,-1839
baremetal,pico,286,10000,4851588,10881,881
baremetal,pico,287,10000,4862470,10882,882
baremetal,pico,288,10000,4873351,10881,881
baremetal,pico,289,10000,4881512,8161,-1839
baremetal,pico,290,10000,4892393,10881,881
baremetal,pico,291,10000,4903275,10882,882
baremetal,pico,292,10000,4911436,8161,-1839
baremetal,pico,293,10000,4922317,10881,881
baremetal,pico,294,10000,4933198,10881,881
baremetal,pico,295,10000,4941359,8161,-1839
baremetal,pico,296,10000,4952240,10881,881
baremetal,pico,297,10000,4963122,10882,882
baremetal,pico,298,10000,4971283,8161,-1839
baremetal,pico,299,10000,4982164,10881,881
baremetal,pico,300,10000,4993045,10881,881
baremetal,pico,301,10000,5001206,8161,-1839
baremetal,pico,302,10000,5012088,10882,882
baremetal,pico,303,10000,5022969,10881,881
baremetal,pico,304,10000,5031130,8161,-1839
baremetal,pico,305,10000,5042011,10881,881
baremetal,pico,306,10000,5052892,10881,881
baremetal,pico,307,10000,5061053,8161,-1839
baremetal,pico,308,10000,5071935,10882,882
baremetal,pico,309,10000,5082816,10881,881
baremetal,pico,310,10000,5090977,8161,-1839
baremetal,pico,311,10000,5101858,10881,881
baremetal,pico,312,10000,5112740,10882,882
baremetal,pico,313,10000,5120900,8160,-1840
baremetal,pico,314,10000,5131782,10882,882
baremetal,pico,315,10000,5142663,10881,881
baremetal,pico,316,10000,5150824,8161,-1839
baremetal,pico,317,10000,5161705,10881,881
baremetal,pico,318,10000,5172587,10882,882
baremetal,pico,319,10000,5180748,8161,-1839
baremetal,pico,320,10000,5191629,10881,881
baremetal,pico,321,10000,5202510,10881,881
baremetal,pico,322,10000,5213391,10881,881
baremetal,pico,323,10000,5221552,8161,-1839
baremetal,pico,324,10000,5232434,10882,882
baremetal,pico,325,10000,5243315,10881,881
baremetal,pico,326,10000,5251476,8161,-1839
baremetal,pico,327,10000,5262357,10881,881
baremetal,pico,328,10000,5273239,10882,882
baremetal,pico,329,10000,5281400,8161,-1839
baremetal,pico,330,10000,5292281,10881,881
baremetal,pico,331,10000,5303162,10881,881
baremetal,pico,332,10000,5311323,8161,-1839
baremetal,pico,333,10000,5322204,10881,881
baremetal,pico,334,10000,5333086,10882,882
baremetal,pico,335,10000,5341247,8161,-1839
baremetal,pico,336,10000,5352128,10881,881
baremetal,pico,337,10000,5363009,10881,881
baremetal,pico,338,10000,5371170,8161,-1839
baremetal,pico,339,10000,5382052,10882,882
baremetal,pico,340,10000,5392933,10881,881
baremetal,pico,341,10000,5401094,8161,-1839
baremetal,pico,342,10000,5411975,10881,881
baremetal,pico,343,10000,5422856,10881,881
baremetal,pico,344,10000,5431017,8161,-1839
baremetal,pico,345,10000,5441899,10882,882
baremetal,pico,346,10000,5452780,10881,881
baremetal,pico,347,10000,5460941,8161,-1839
baremetal,pico,348,10000,5471822,10881,881
baremetal,pico,349,10000,5482704,10882,882
baremetal,pico,350,10000,5490865,8161,-1839
baremetal,pico,351,10000,5501746,10881,881
baremetal,pico,352,10000,5512627,10881,881
baremetal,pico,353,10000,5520788,8161,-1839
baremetal,pico,354,10000,5531669,10881,881
baremetal,pico,355,10000,5542551,10882,882
baremetal,pico,356,10000,5550712,8161,-1839
baremetal,pico,357,10000,5561593,10881,881
baremetal,pico,358,10000,5572474,10881,881
baremetal,pico,359,10000,5583356,10882,882
baremetal,pico,360,10000,5591517,8161,-1839
baremetal,pico,361,10000,5602398,10881,881
baremetal,pico,362,10000,5613279,10881,881
baremetal,pico,363,10000,5621440,8161,-1839
baremetal,pico,364,10000,5632321,10881,881
baremetal,pico,365,10000,5643203,10882,882
baremetal,pico,366,10000,5651364,8161,-1839
baremetal,pico,367,10000,5662245,10881,881
baremetal,pico,368,10000,5673126,10881,881
baremetal,pico,369,10000,5681287,8161,-1839
baremetal,pico,370,10000,5692169,10882,882
baremetal,pico,371,10000,5703050,10881,881
baremetal,pico,372,10000,5711211,8161,-1839
baremetal,pico,373,10000,5722092,10881,881
baremetal,pico,374,10000,5732973,10881,881
baremetal,pico,375,10000,5741134,8161,-1839
baremetal,pico,376,10000,5752016,10882,882
baremetal,pico,377,10000,5762897,10881,881
baremetal,pico,378,10000,5771058,8161,-1839
baremetal,pico,379,10000,5781939,10881,881
baremetal,pico,380,10000,5792821,10882,882
baremetal,pico,381,10000,5800982,8161,-1839
baremetal,pico,382,10000,5811863,10881,881
baremetal,pico,383,10000,5822744,10881,881
baremetal,pico,384,10000,5830905,8161,-1839
baremetal,pico,385,10000,5841786,10881,881
baremetal,pico,386,10000,5852668,10882,882
baremetal,pico,387,10000,5860829,8161,-1839
baremetal,pico,388,10000,5871710,10881,881
baremetal,pico,389,10000,5882591,10881,881
baremetal,pico,390,10000,5890752,8161,-1839
baremetal,pico,391,10000,5901634,10882,882
baremetal,pico,392,10000,5912515,10881,881
baremetal,pico,393,10000,5923396,10881,881
baremetal,pico,394,10000,5931557,8161,-1839
baremetal,pico,395,10000,5942438,10881,881
baremetal,pico,396,10000,5953320,10882,882
baremetal,pico,397,10000,5961481,8161,-1839
baremetal,pico,398,10000,5972362,10881,881
baremetal,pico,399,10000,5983243,10881,881
baremetal,pico,400,10000,5991404,8161,-1839
baremetal,pico,401,10000,6002286,10882,882
baremetal,pico,402,10000,6013167,10881,881
baremetal,pico,403,10000,6021328,8161,-1839
baremetal,pico,404,10000,6032209,10881,881
baremetal,pico,405,10000,6043090,10881,881
baremetal,pico,406,10000,6051251,8161,-1839
baremetal,pico,407,10000,6062133,10882,882
baremetal,pico,408,10000,6073014,10881,881
baremetal,pico,409,10000,6081175,8161,-1839
baremetal,pico,410,10000,6092056,10881,881
baremetal,pico,411,10000,6102938,10882,882
baremetal,pico,412,10000,6111099,8161,-1839
baremetal,pico,413,10000,6121980,10881,881
baremetal,pico,414,10000,6132861,10881,881
baremetal,pico,415,10000,6141022,8161,-1839
baremetal,pico,416,10000,6151903,10881,881
baremetal,pico,417,10000,6162785,10882,882
baremetal,pico,418,10000,6170946,8161,-1839
baremetal,pico,419,10000,6181827,10881,881
baremetal,pico,420,10000,6192708,10881,881
baremetal,pico,421,10000,6200869,8161,-1839
baremetal,pico,422,10000,6211751,10882,882
baremetal,pico,423,10000,6222632,10881,881
baremetal,pico,424,10000,6230793,8161,-1839
baremetal,pico,425,10000,6241674,10881,881
baremetal,pico,426,10000,6252555,10881,881
baremetal,pico,427,10000,6260716,8161,-1839
baremetal,pico,428,10000,6271598,10882,882
baremetal,pico,429,10000,6282479,10881,881
baremetal,pico,430,10000,6293360,10881,881
baremetal,pico,431,10000,6301521,8161,-1839
baremetal,pico,432,10000,6312403,10882,882
baremetal,pico,433,10000,6323284,10881,881
baremetal,pico,434,10000,6331445,8161,-1839
baremetal,pico,435,10000,6342326,10881,881
baremetal,pico,436,10000,6353207,10881,881
baremetal,pico,437,10000,6361368,8161,-1839
baremetal,pico,438,10000,6372250,10882,882
baremetal,pico,439,10000,6383131,10881,881
baremetal,pico,440,10000,6391292,8161,-1839
baremetal,pico,441,10000,6402173,10881,881
baremetal,pico,442,10000,6413055,10882,882
baremetal,pico,443,10000,6421216,8161,-1839
baremetal,pico,444,10000,6432097,10881,881
baremetal,pico,445,10000,6442978,10881,881
baremetal,pico,446,10000,6451139,8161,-1839
baremetal,pico,447,10000,6462020,10881,881
baremetal,pico,448,10000,6472902,10882,882
baremetal,pico,449,10000,6481063,8161,-1839
baremetal,pico,450,10000,6491944,10881,881
baremetal,pico,451,10000,6502825,10881,881
baremetal,pico,452,10000,6510986,8161,-1839
baremetal,pico,453,10000,6521867,10881,881
baremetal,pico,454,10000,6532749,10882,882
baremetal,pico,455,10000,6540910,8161,-1839
baremetal,pico,456,10000,6551791,10881,881
baremetal,pico,457,10000,6562672,10881,881
baremetal,pico,458,10000,6570833,8161,-1839
baremetal,pico,459,10000,6581715,10882,882
baremetal,pico,460,10000,6592596,10881,881
baremetal,pico,461,10000,6600757,8161,-1839
baremetal,pico,462,10000,6611638,10881,881
baremetal,pico,463,10000,6622519,10881,881
baremetal,pico,464,10000,6630680,8161,-1839
baremetal,pico,465,10000,6641562,10882,882
baremetal,pico,466,10000,6652443,10881,881
baremetal,pico,467,10000,6663324,10881,881
baremetal,pico,468,10000,6671485,8161,-1839
baremetal,pico,469,10000,6682367,10882,882
baremetal,pico,470,10000,6693248,10881,881
baremetal,pico,471,10000,6701409,8161,-1839
baremetal,pico,472,10000,6712290,10881,881
baremetal,pico,473,10000,6723171,10881,881
baremetal,pico,474,10000,6731332,8161,-1839
baremetal,pico,475,10000,6742214,10882,882
baremetal,pico,476,10000,6753095,10881,881
baremetal,pico,477,10000,6761256,8161,-1839
baremetal,pico,478,10000,6772137,10881,881
baremetal,pico,479,10000,6783019,10882,882
baremetal,pico,480,10000,6791180,8161,-1839
baremetal,pico,481,10000,6802061,10881,881
baremetal,pico,482,10000,6812942,10881,881
baremetal,pico,483,10000,6821103,8161,-1839
baremetal,pico,484,10000,6831984,10881,881
baremetal,pico,485,10000,6842866,10882,882
baremetal,pico,486,10000,6851027,8161,-1839
baremetal,pico,487,10000,6861908,10881,881
baremetal,pico,488,10000,6872789,10881,881
baremetal,pico,489,10000,6880950,8161,-1839
baremetal,pico,490,10000,6891832,10882,882
baremetal,pico,491,10000,6902713,10881,881
baremetal,pico,492,10000,6910874,8161,-1839
baremetal,pico,493,10000,6921755,10881,881
baremetal,pico,494,10000,6932636,10881,881
baremetal,pico,495,10000,6940797,8161,-1839
baremetal,pico,496,10000,6951679,10882,882
baremetal,pico,497,10000,6962560,10881,881
baremetal,pico,498,10000,6970721,8161,-1839
baremetal,pico,499,10000,6981602,10881,881
baremetal,pico,500,10000,6992484,10882,882
baremetal,pico,501,10000,7003365,10881,881
baremetal,pico,502,10000,7011526,8161,-1839
baremetal,pico,503,10000,7022407,10881,881
baremetal,pico,504,10000,7033288,10881,881
baremetal,pico,505,10000,7041449,8161,-1839
baremetal,pico,506,10000,7052331,10882,882
baremetal,pico,507,10000,7063212,10881,881
baremetal,pico,508,10000,7071373,8161,-1839
baremetal,pico,509,10000,7082254,10881,881
baremetal,pico,510,10000,7093136,10882,882
baremetal,pico,511,10000,7101297,8161,-1839
baremetal,pico,512,10000,7112178,10881,881
baremetal,pico,513,10000,7123059,10881,881
baremetal,pico,514,10000,7131220,8161,-1839
baremetal,pico,515,10000,7142101,10881,881
baremetal,pico,516,10000,7152983,10882,882
baremetal,pico,517,10000,7161144,8161,-1839
baremetal,pico,518,10000,7172025,10881,881
baremetal,pico,519,10000,7182906,10881,881
baremetal,pico,520,10000,7191067,8161,-1839
baremetal,pico,521,10000,7201949,10882,882
baremetal,pico,522,10000,7212830,10881,881
baremetal,pico,523,10000,7220991,8161,-1839
baremetal,pico,524,10000,7231872,10881,881
baremetal,pico,525,10000,7242753,10881,881
baremetal,pico,526,10000,7250914,8161,-1839
baremetal,pico,527,10000,7261796,10882,882
baremetal,pico,528,10000,7272677,10881,881
baremetal,pico,529,10000,7280838,8161,-1839
baremetal,pico,530,10000,7291719,10881,881
baremetal,pico,531,10000,7302601,10882,882
baremetal,pico,532,10000,7310762,8161,-1839
baremetal,pico,533,10000,7321643,10881,881
baremetal,pico,534,10000,7332524,10881,881
baremetal,pico,535,10000,7340685,8161,-1839
baremetal,pico,536,10000,7351566,10881,881
baremetal,pico,537,10000,7362448,10882,882
baremetal,pico,538,10000,7373329,10881,881
baremetal,pico,539,10000,7381490,8161,-1839
baremetal,pico,540,10000,7392371,10881,881
baremetal,pico,541,10000,7403253,10882,882
baremetal,pico,542,10000,7411414,8161,-1839
baremetal,pico,543,10000,7422295,10881,881
baremetal,pico,544,10000,7433176,10881,881
baremetal,pico,545,10000,7441337,8161,-1839
baremetal,pico,546,10000,7452218,10881,881
baremetal,pico,547,10000,7463100,10882,882
baremetal,pico,548,10000,7471261,8161,-1839
baremetal,pico,549,10000,7482142,10881,881
baremetal,pico,550,10000,7493023,10881,881
baremetal,pico,551,10000,7501184,8161,-1839
baremetal,pico,552,10000,7512066,10882,882
baremetal,pico,553,10000,7522947,10881,881
baremetal,pico,554,10000,7531108,8161,-1839
baremetal,pico,555,10000,7541989,10881,881
baremetal,pico,556,10000,7552870,10881,881
baremetal,pico,557,10000,7561031,8161,-1839
baremetal,pico,558,10000,7571913,10882,882
baremetal,pico,559,10000,7582794,10881,881
baremetal,pico,560,10000,7590955,8161,-1839
baremetal,pico,561,10000,7601836,10881,881
baremetal,pico,562,10000,7612718,10882,882
baremetal,pico,563,10000,7620879,8161,-1839
baremetal,pico,564,10000,7631760,10881,881
baremetal,pico,565,10000,7642641,10881,881
baremetal,pico,566,10000,7650802,8161,-1839
baremetal,pico,567,10000,7661683,10881,881
baremetal,pico,568,10000,7672565,10882,882
baremetal,pico,569,10000,7680726,8161,-1839
baremetal,pico,570,10000,7691607,10881,881
baremetal,pico,571,10000,7702488,10881,881
baremetal,pico,572,10000,7713370,10882,882
baremetal,pico,573,10000,7721531,8161,-1839
baremetal,pico,574,10000,7732412,10881,881
baremetal,pico,575,10000,7743293,10881,881
baremetal,pico,576,10000,7751454,8161,-1839
baremetal,pico,577,10000,7762335,10881,881
baremetal,pico,578,10000,7773217,10882,882
baremetal,pico,579,10000,7781378,8161,-1839
baremetal,pico,580,10000,7792259,10881,881
baremetal,pico,581,10000,7803140,10881,881
baremetal,pico,582,10000,7811301,8161,-1839
baremetal,pico,583,10000,7822183,10882,882
baremetal,pico,584,10000,7833064,10881,881
baremetal,pico,585,10000,7841225,8161,-1839
baremetal,pico,586,10000,7852106,10881,881
baremetal,pico,587,10000,7862987,10881,881
baremetal,pico,588,10000,7871148,8161,-1839
baremetal,pico,589,10000,7882030,10882,882
baremetal,pico,590,10000,7892911,10881,881
baremetal,pico,591,10000,7901072,8161,-1839
baremetal,pico,592,10000,7911953,10881,881
baremetal,pico,593,10000,7922834,10881,881
baremetal,pico,594,10000,7930995,8161,-1839
baremetal,pico,595,10000,7941877,10882,882
baremetal,pico,596,10000,7952758,10881,881
baremetal,pico,597,10000,7960919,8161,-1839
baremetal,pico,598,10000,7971800,10881,881
baremetal,pico,599,10000,7982682,10882,882
baremetal,pico,600,10000,7990843,8161,-1839
baremetal,pico,601,10000,8001724,10881,881
baremetal,pico,602,10000,8012605,10881,881
baremetal,pico,603,10000,8020766,8161,-1839
baremetal,pico,604,10000,8031647,10881,881
baremetal,pico,605,10000,8042529,10882,882
baremetal,pico,606,10000,8050690,8161,-1839
baremetal,pico,607,10000,8061571,10881,881
baremetal,pico,608,10000,8072452,10881,881
baremetal,pico,609,10000,8083334,10882,882
baremetal,pico,610,10000,8091495,8161,-1839
baremetal,pico,611,10000,8102376,10881,881
baremetal,pico,612,10000,8113257,10881,881
baremetal,pico,613,10000,8121418,8161,-1839
baremetal,pico,614,10000,8132299,10881,881
baremetal,pico,615,10000,8143181,10882,882
