mode,board,sample_index,period_target_us,timestamp_us,delta_us,jitter_us
baremetal,pico,613,10000,8121412,8161,-1839
baremetal,pico,614,10000,8132293,10881,881
baremetal,pico,615,10000,8143174,10881,881
baremetal,pico,616,10000,8151335,8161,-1839
baremetal,pico,617,10000,8162217,10882,882
baremetal,pico,618,10000,8173098,10881,881
baremetal,pico,619,10000,8181259,8161,-1839
baremetal,pico,620,10000,8192140,10881,881
baremetal,pico,621,10000,8203021,10881,881
baremetal,pico,622,10000,8211182,8161,-1839
baremetal,pico,623,10000,8222064,10882,882
baremetal,pico,624,10000,8232945,10881,881
baremetal,pico,625,10000,8241106,8161,-1839
baremetal,pico,626,10000,8251987,10881,881
baremetal,pico,627,10000,8262869,10882,882
baremetal,pico,628,10000,8271030,8161,-1839
baremetal,pico,629,10000,8281911,10881,881
baremetal,pico,630,10000,8292792,10881,881
baremetal,pico,631,10000,8300953,8161,-1839
baremetal,pico,632,10000,8311834,10881,881
baremetal,pico,633,10000,8322716,10882,882
baremetal,pico,634,10000,8330877,8161,-1839
baremetal,pico,635,10000,8341758,10881,881
baremetal,pico,636,10000,8352639,10881,881
baremetal,pico,637,10000,8360800,8161,-1839
baremetal,pico,638,10000,8371682,10882,882
baremetal,pico,639,10000,8382563,10881,881
baremetal,pico,640,10000,8390724,8161,-1839
baremetal,pico,641,10000,8401605,10881,881
baremetal,pico,642,10000,8412486,10881,881
baremetal,pico,643,10000,8423368,10882,882
baremetal,pico,644,10000,8431529,8161,-1839
baremetal,pico,645,10000,8442410,10881,881
baremetal,pico,646,10000,8453291,10881,881
baremetal,pico,647,10000,8461452,8161,-1839
baremetal,pico,648,10000,8472334,10882,882
baremetal,pico,649,10000,8483215,10881,881
baremetal,pico,650,10000,8491376,8161,-1839
baremetal,pico,651,10000,8502257,10881,881
baremetal,pico,652,10000,8513138,10881,881
baremetal,pico,653,10000,8521299,8161,-1839
baremetal,pico,654,10000,8532181,10882,882
baremetal,pico,655,10000,8543062,10881,881
baremetal,pico,656,10000,8551223,8161,-1839
baremetal,pico,657,10000,8562104,10881,881
baremetal,pico,658,10000,8572986,10882,882
baremetal,pico,659,10000,8581147,8161,-1839
baremetal,pico,660,10000,8592028,10881,881
baremetal,pico,661,10000,8602909,10881,881
baremetal,pico,662,10000,8611070,8161,-1839
baremetal,pico,663,10000,8621951,10881,881
baremetal,pico,664,10000,8632833,10882,882
baremetal,pico,665,10000,8640994,8161,-1839
baremetal,pico,666,10000,8651875,10881,881
baremetal,pico,667,10000,8662756,10881,881
baremetal,pico,668,10000,8670917,8161,-1839
baremetal,pico,669,10000,8681799,10882,882
baremetal,pico,670,10000,8692680,10881,881
baremetal,pico,671,10000,8700841,8161,-1839
baremetal,pico,672,10000,8711722,10881,881
baremetal,pico,673,10000,8722603,10881,881
baremetal,pico,674,10000,8730764,8161,-1839
baremetal,pico,675,10000,8741646,10882,882
baremetal,pico,676,10000,8752527,10881,881
baremetal,pico,677,10000,8760688,8161,-1839
baremetal,pico,678,10000,8771569,10881,881
baremetal,pico,679,10000,8782451,10882,882
baremetal,pico,680,10000,8793332,10881,881
baremetal,pico,681,10000,8801493,8161,-1839
baremetal,pico,682,10000,8812374,10881,881
baremetal,pico,683,10000,8823255,10881,881
baremetal,pico,684,10000,8831416,8161,-1839
baremetal,pico,685,10000,8842298,10882,882
baremetal,pico,686,10000,8853179,10881,881
baremetal,pico,687,10000,8861340,8161,-1839
baremetal,pico,688,10000,8872221,10881,881
baremetal,pico,689,10000,8883103,10882,882
baremetal,pico,690,10000,8891264,8161,-1839
baremetal,pico,691,10000,8902145,10881,881
baremetal,pico,692,10000,8913026,10881,881
baremetal,pico,693,10000,8921187,8161,-1839
baremetal,pico,694,10000,8932068,10881,881
baremetal,pico,695,10000,8942950,10882,882
baremetal,pico,696,10000,8951111,8161,-1839
baremetal,pico,697,10000,8961992,10881,881
baremetal,pico,698,10000,8972873,10881,881
baremetal,pico,699,10000,8981034,8161,-1839
baremetal,pico,700,10000,8991916,10882,882
baremetal,pico,701,10000,9002797,10881,881
baremetal,pico,702,10000,9010958,8161,-1839
baremetal,pico,703,10000,9021839,10881,881
baremetal,pico,704,10000,9032720,10881,881
baremetal,pico,705,10000,9040881,8161,-1839
baremetal,pico,706,10000,9051763,10882,882
baremetal,pico,707,10000,9062644,10881,881
baremetal,pico,708,10000,9070805,8161,-1839
baremetal,pico,709,10000,9081686,10881,881
baremetal,pico,710,10000,9092568,10882,882
baremetal,pico,711,10000,9100729,8161,-1839
baremetal,pico,712,10000,9111610,10881,881
baremetal,pico,713,10000,9122491,10881,881
baremetal,pico,714,10000,9133372,10881,881
baremetal,pico,715,10000,9141533,8161,-1839
baremetal,pico,716,10000,9152415,10882,882
baremetal,pico,717,10000,9163296,10881,881
baremetal,pico,718,10000,9171457,8161,-1839
baremetal,pico,719,10000,9182338,10881,881
baremetal,pico,720,10000,9193220,10882,882
baremetal,pico,721,10000,9201381,8161,-1839
baremetal,pico,722,10000,9212262,10881,881
baremetal,pico,723,10000,9223143,10881,881
baremetal,pico,724,10000,9231304,8161,-1839
baremetal,pico,725,10000,9242185,10881,881
baremetal,pico,726,10000,9253067,10882,882
baremetal,pico,727,10000,9261228,8161,-1839
baremetal,pico,728,10000,9272109,10881,881
baremetal,pico,729,10000,9282990,10881,881
baremetal,pico,730,10000,9291151,8161,-1839
baremetal,pico,731,10000,9302033,10882,882
baremetal,pico,732,10000,9312914,10881,881
baremetal,pico,733,10000,9321075,8161,-1839
baremetal,pico,734,10000,9331956,10881,881
baremetal,pico,735,10000,9342837,10881,881
baremetal,pico,736,10000,9350998,8161,-1839
baremetal,pico,737,10000,9361880,10882,882
baremetal,pico,738,10000,9372761,10881,881
baremetal,pico,739,10000,9380922,8161,-1839
baremetal,pico,740,10000,9391803,10881,881
baremetal,pico,741,10000,9402685,10882,882
baremetal,pico,742,10000,9410845,8160,-1840
baremetal,pico,743,10000,9421727,10882,882
baremetal,pico,744,10000,9432608,10881,881
baremetal,pico,745,10000,9440769,8161,-1839
baremetal,pico,746,10000,9451650,10881,881
baremetal,pico,747,10000,9462532,10882,882
baremetal,pico,748,10000,9470693,8161,-1839
baremetal,pico,749,10000,9481574,10881,881
baremetal,pico,750,10000,9492455,10881,881
baremetal,pico,751,10000,9503336,10881,881
baremetal,pico,752,10000,9511497,8161,-1839
baremetal,pico,753,10000,9522379,10882,882
baremetal,pico,754,10000,9533260,10881,881
baremetal,pico,755,10000,9541421,8161,-1839
baremetal,pico,756,10000,9552302,10881,881
baremetal,pico,757,10000,9563184,10882,882
baremetal,pico,758,10000,9571345,8161,-1839
baremetal,pico,759,10000,9582226,10881,881
baremetal,pico,760,10000,9593107,10881,881
baremetal,pico,761,10000,9601268,8161,-1839
baremetal,pico,762,10000,9612149,10881,881
baremetal,pico,763,10000,9623031,10882,882
baremetal,pico,764,10000,9631192,8161,-1839
baremetal,pico,765,10000,9642073,10881,881
baremetal,pico,766,10000,9652954,10881,881
baremetal,pico,767,10000,9661115,8161,-1839
baremetal,pico,768,10000,9671997,10882,882
baremetal,pico,769,10000,9682878,10881,881
baremetal,pico,770,10000,9691039,8161,-1839
baremetal,pico,771,10000,9701920,10881,881
baremetal,pico,772,10000,9712801,10881,881
baremetal,pico,773,10000,9720962,8161,-1839
baremetal,pico,774,10000,9731844,10882,882
baremetal,pico,775,10000,9742725,10881,881
baremetal,pico,776,10000,9750886,8161,-1839
baremetal,pico,777,10000,9761767,10881,881
baremetal,pico,778,10000,9772649,10882,882
baremetal,pico,779,10000,9780810,8161,-1839
baremetal,pico,780,10000,9791691,10881,881
baremetal,pico,781,10000,9802572,10881,881
baremetal,pico,782,10000,9810733,8161,-1839
baremetal,pico,783,10000,9821614,10881,881
baremetal,pico,784,10000,9832496,10882,882
baremetal,pico,785,10000,9843377,10881,881
baremetal,pico,786,10000,9851538,8161,-1839
baremetal,pico,787,10000,9862419,10881,881
baremetal,pico,788,10000,9873301,10882,882
baremetal,pico,789,10000,9881462,8161,-1839
baremetal,pico,790,10000,9892343,10881,881
baremetal,pico,791,10000,9903224,10881,881
baremetal,pico,792,10000,9911385,8161,-1839
baremetal,pico,793,10000,9922266,10881,881
baremetal,pico,794,10000,9933148,10882,882
baremetal,pico,795,10000,9941309,8161,-1839
baremetal,pico,796,10000,9952190,10881,881
baremetal,pico,797,10000,9963071,10881,881
baremetal,pico,798,10000,9971232,8161,-1839
baremetal,pico,799,10000,9982114,10882,882
baremetal,pico,800,10000,9992995,10881,881
baremetal,pico,801,10000,10001156,8161,-1839
baremetal,pico,802,10000,10012037,10881,881
baremetal,pico,803,10000,10022918,10881,881
baremetal,pico,804,10000,10031079,8161,-1839
baremetal,pico,805,10000,10041961,10882,882
baremetal,pico,806,10000,10052842,10881,881
baremetal,pico,807,10000,10061003,8161,-1839
baremetal,pico,808,10000,10071884,10881,881
baremetal,pico,809,10000,10082766,10882,882
baremetal,pico,810,10000,10090927,8161,-1839
baremetal,pico,811,10000,10101808,10881,881
baremetal,pico,812,10000,10112689,10881,881
baremetal,pico,813,10000,10120850,8161,-1839
baremetal,pico,814,10000,10131731,10881,881
baremetal,pico,815,10000,10142613,10882,882
baremetal,pico,816,10000,10150774,8161,-1839
baremetal,pico,817,10000,10161655,10881,881
baremetal,pico,818,10000,10172536,10881,881
baremetal,pico,819,10000,10180697,8161,-1839
baremetal,pico,820,10000,10191579,10882,882
baremetal,pico,821,10000,10202460,10881,881
baremetal,pico,822,10000,10213341,10881,881
baremetal,pico,823,10000,10221502,8161,-1839
baremetal,pico,824,10000,10232383,10881,881
baremetal,pico,825,10000,10243265,10882,882
baremetal,pico,826,10000,10251426,8161,-1839
baremetal,pico,827,10000,10262307,10881,881
baremetal,pico,828,10000,10273188,10881,881
baremetal,pico,829,10000,10281349,8161,-1839
baremetal,pico,830,10000,10292231,10882,882
baremetal,pico,831,10000,10303112,10881,881
baremetal,pico,832,10000,10311273,8161,-1839
baremetal,pico,833,10000,10322154,10881,881
baremetal,pico,834,10000,10333035,10881,881
baremetal,pico,835,10000,10341196,8161,-1839
baremetal,pico,836,10000,10352078,10882,882
baremetal,pico,837,10000,10362959,10881,881
baremetal,pico,838,10000,10371120,8161,-1839
baremetal,pico,839,10000,10382001,10881,881
baremetal,pico,840,10000,10392883,10882,882
baremetal,pico,841,10000,10401044,8161,-1839
baremetal,pico,842,10000,10411925,10881,881
baremetal,pico,843,10000,10422806,10881,881
baremetal,pico,844,10000,10430967,8161,-1839
baremetal,pico,845,10000,10441848,10881,881
baremetal,pico,846,10000,10452730,10882,882
baremetal,pico,847,10000,10460891,8161,-1839
baremetal,pico,848,10000,10471772,10881,881
baremetal,pico,849,10000,10482653,10881,881
baremetal,pico,850,10000,10490814,8161,-1839
baremetal,pico,851,10000,10501696,10882,882
baremetal,pico,852,10000,10512577,10881,881
baremetal,pico,853,10000,10520738,8161,-1839
baremetal,pico,854,10000,10531619,10881,881
baremetal,pico,855,10000,10542500,10881,881
baremetal,pico,856,10000,10553382,10882,882
baremetal,pico,857,10000,10561543,8161,-1839
baremetal,pico,858,10000,10572424,10881,881
baremetal,pico,859,10000,10583305,10881,881
baremetal,pico,860,10000,10591466,8161,-1839
baremetal,pico,861,10000,10602348,10882,882
baremetal,pico,862,10000,10613229,10881,881
baremetal,pico,863,10000,10621390,8161,-1839
baremetal,pico,864,10000,10632271,10881,881
baremetal,pico,865,10000,10643152,10881,881
baremetal,pico,866,10000,10651313,8161,-1839
baremetal,pico,867,10000,10662195,10882,882
baremetal,pico,868,10000,10673076,10881,881
baremetal,pico,869,10000,10681237,8161,-1839
baremetal,pico,870,10000,10692118,10881,881
baremetal,pico,871,10000,10703000,10882,882
baremetal,pico,872,10000,10711161,8161,-1839
baremetal,pico,873,10000,10722042,10881,881
baremetal,pico,874,10000,10732923,10881,881
baremetal,pico,875,10000,10741084,8161,-1839
baremetal,pico,876,10000,10751965,10881,881
baremetal,pico,877,10000,10762847,10882,882
baremetal,pico,878,10000,10771008,8161,-1839
baremetal,pico,879,10000,10781889,10881,881
baremetal,pico,880,10000,10792770,10881,881
baremetal,pico,881,10000,10800931,8161,-1839
baremetal,pico,882,10000,10811812,10881,881
baremetal,pico,883,10000,10822694,10882,882
baremetal,pico,884,10000,10830855,8161,-1839
baremetal,pico,885,10000,10841736,10881,881
baremetal,pico,886,10000,10852617,10881,881
baremetal,pico,887,10000,10860778,8161,-1839
baremetal,pico,888,10000,10871660,10882,882
baremetal,pico,889,10000,10882541,10881,881
baremetal,pico,890,10000,10890702,8161,-1839
baremetal,pico,891,10000,10901583,10881,881
baremetal,pico,892,10000,10912464,10881,881
baremetal,pico,893,10000,10923346,10882,882
baremetal,pico,894,10000,10931507,8161,-1839
baremetal,pico,895,10000,10942388,10881,881
baremetal,pico,896,10000,10953269,10881,881
baremetal,pico,897,10000,10961430,8161,-1839
baremetal,pico,898,10000,10972312,10882,882
baremetal,pico,899,10000,10983193,10881,881
baremetal,pico,900,10000,10991354,8161,-1839
baremetal,pico,901,10000,11002235,10881,881
baremetal,pico,902,10000,11013116,10881,881
baremetal,pico,903,10000,11021277,8161,-1839
baremetal,pico,904,10000,11032159,10882,882
baremetal,pico,905,10000,11043040,10881,881
baremetal,pico,906,10000,11051201,8161,-1839
baremetal,pico,907,10000,11062082,10881,881
baremetal,pico,908,10000,11072964,10882,882
baremetal,pico,909,10000,11081125,8161,-1839
baremetal,pico,910,10000,11092006,10881,881
baremetal,pico,911,10000,11102887,10881,881
baremetal,pico,912,10000,11111048,8161,-1839
baremetal,pico,913,10000,11121929,10881,881
baremetal,pico,914,10000,11132811,10882,882
baremetal,pico,915,10000,11140972,8161,-1839
baremetal,pico,916,10000,11151853,10881,881
baremetal,pico,917,10000,11162734,10881,881
baremetal,pico,918,10000,11170895,8161,-1839
baremetal,pico,919,10000,11181777,10882,882
baremetal,pico,920,10000,11192658,10881,881
baremetal,pico,921,10000,11200819,8161,-1839
baremetal,pico,922,10000,11211700,10881,881
baremetal,pico,923,10000,11222581,10881,881
baremetal,pico,924,10000,11230742,8161,-1839
baremetal,pico,925,10000,11241624,10882,882
baremetal,pico,926,10000,11252505,10881,881
baremetal,pico,927,10000,11263386,10881,881
baremetal,pico,928,10000,11271547,8161,-1839
baremetal,pico,929,10000,11282429,10882,882
baremetal,pico,930,10000,11293310,10881,881
baremetal,pico,931,10000,11301471,8161,-1839
baremetal,pico,932,10000,11312352,10881,881
baremetal,pico,933,10000,11323233,10881,881
baremetal,pico,934,10000,11331394,8161,-1839
baremetal,pico,935,10000,11342276,10882,882
baremetal,pico,936,10000,11353157,10881,881
baremetal,pico,937,10000,11361318,8161,-1839
baremetal,pico,938,10000,11372199,10881,881
baremetal,pico,939,10000,11383081,10882,882
baremetal,pico,940,10000,11391242,8161,-1839
baremetal,pico,941,10000,11402123,10881,881
baremetal,pico,942,10000,11413004,10881,881
baremetal,pico,943,10000,11421165,8161,-1839
baremetal,pico,944,10000,11432046,10881,881
baremetal,pico,945,10000,11442928,10882,882
baremetal,pico,946,10000,11451089,8161,-1839
baremetal,pico,947,10000,11461970,10881,881
baremetal,pico,948,10000,11472851,10881,881
baremetal,pico,949,10000,11481012,8161,-1839
baremetal,pico,950,10000,11491894,10882,882
baremetal,pico,951,10000,11502775,10881,881
baremetal,pico,952,10000,11510936,8161,-1839
baremetal,pico,953,10000,11521817,10881,881
baremetal,pico,954,10000,11532698,10881,881
baremetal,pico,955,10000,11540859,8161,-1839
baremetal,pico,956,10000,11551741,10882,882
baremetal,pico,957,10000,11562622,10881,881
baremetal,pico,958,10000,11570783,8161,-1839
baremetal,pico,959,10000,11581664,10881,881
baremetal,pico,960,10000,11592546,10882,882
baremetal,pico,961,10000,11600707,8161,-1839
baremetal,pico,962,10000,11611588,10881,881
baremetal,pico,963,10000,11622469,10881,881
baremetal,pico,964,10000,11633350,10881,881
baremetal,pico,965,10000,11641511,8161,-1839
baremetal,pico,966,10000,11652393,10882,882
baremetal,pico,967,10000,11663274,10881,881
baremetal,pico,968,10000,11671435,8161,-1839
baremetal,pico,969,10000,11682316,10881,881
baremetal,pico,970,10000,11693198,10882,882
baremetal,pico,971,10000,11701359,8161,-1839
baremetal,pico,972,10000,11712240,10881,881
baremetal,pico,973,10000,11723121,10881,881
baremetal,pico,974,10000,11731282,8161,-1839
baremetal,pico,975,10000,11742163,10881,881
baremetal,pico,976,10000,11753045,10882,882
baremetal,pico,977,10000,11761206,8161,-1839
baremetal,pico,978,10000,11772087,10881,881
baremetal,pico,979,10000,11782968,10881,881
baremetal,pico,980,10000,11791129,8161,-1839
baremetal,pico,981,10000,11802011,10882,882
baremetal,pico,982,10000,11812892,10881,881
baremetal,pico,983,10000,11821053,8161,-1839
baremetal,pico,984,10000,11831934,10881,881
baremetal,pico,985,10000,11842815,10881,881
baremetal,pico,986,10000,11850976,8161,-1839
baremetal,pico,987,10000,11861858,10882,882
baremetal,pico,988,10000,11872739,10881,881
baremetal,pico,989,10000,11880900,8161,-1839
baremetal,pico,990,10000,11891781,10881,881
baremetal,pico,991,10000,11902663,10882,882
baremetal,pico,992,10000,11910824,8161,-1839
baremetal,pico,993,10000,11921705,10881,881
baremetal,pico,994,10000,11932586,10881,881
baremetal,pico,995,10000,11940747,8161,-1839
baremetal,pico,996,10000,11951628,10881,881
baremetal,pico,997,10000,11962510,10882,882
baremetal,pico,998,10000,11970671,8161,-1839
baremetal,pico,999,10000,11981552,10881,881
baremetal,pico,1000,10000,11992433,10881,881
