rcv_time_ns,seq,send_time_ns,latency_ns,missing_delta,parse_status
1916722759371438,78,1916722759360715,10723,0,OK
1916722759371438,79,1916722759360715,10723,0,OK
1916722759371438,80,1916722759360715,10723,0,OK
1916722789370966,81,1916722789360244,10722,0,OK
1916722789370966,82,1916722789360244,10722,0,OK
1916722789370966,83,1916722789360244,10722,0,OK
1916722819372272,84,1916722819360624,11648,0,OK
1916722819372272,85,1916722819360624,11648,0,OK
1916722819372272,86,1916722819360624,11648,0,OK
1916722849373856,87,1916722849361782,12074,0,OK
1916722849373856,88,1916722849361782,12074,0,OK
1916722849373856,89,1916722849361782,12074,0,OK
1916722879371070,90,1916722879360422,10648,0,OK
1916722879371070,91,1916722879360422,10648,0,OK
1916722879371070,92,1916722879360422,10648,0,OK
1916722909371006,93,1916722909360210,10796,0,OK
1916722909371006,94,1916722909360210,10796,0,OK
1916722909371006,95,1916722909360210,10796,0,OK
1916722939370701,96,1916722939360294,10407,0,OK
1916722939370701,97,1916722939360294,10407,0,OK
1916722939370701,98,1916722939360294,10407,0,OK
1916722969374119,99,1916722969363452,10667,0,OK
1916722969374119,100,1916722969363452,10667,0,OK
1916722969374119,101,1916722969363452,10667,0,OK
1916722999392129,102,1916722999360888,31241,0,OK
1916722999392129,103,1916722999360888,31241,0,OK
1916722999392129,104,1916722999360888,31241,0,OK
1916723029376787,105,1916723029360805,15982,0,OK
1916723029376787,106,1916723029360805,15982,0,OK
1916723029376787,107,1916723029360805,15982,0,OK
1916723059373463,108,1916723059361204,12259,0,OK
1916723059373463,109,1916723059361204,12259,0,OK
1916723059373463,110,1916723059361204,12259,0,OK
1916723089375677,111,1916723089364140,11537,0,OK
1916723089375677,112,1916723089364140,11537,0,OK
1916723089375677,113,1916723089364140,11537,0,OK
1916723119371187,114,1916723119360391,10796,0,OK
1916723119371187,115,1916723119360391,10796,0,OK
1916723119371187,116,1916723119360391,10796,0,OK
1916723149371419,117,1916723149360253,11166,0,OK
1916723149371419,118,1916723149360253,11166,0,OK
1916723149371419,119,1916723149360253,11166,0,OK
1916723179370892,120,1916723179360281,10611,0,OK
1916723179370892,121,1916723179360281,10611,0,OK
1916723179370892,122,1916723179360281,10611,0,OK
1916723209372421,123,1916723209361069,11352,0,OK
1916723209372421,124,1916723209361069,11352,0,OK
1916723209372421,125,1916723209361069,11352,0,OK
1916723239371301,126,1916723239360394,10907,0,OK
1916723239371301,127,1916723239360394,10907,0,OK
1916723239371301,128,1916723239360394,10907,0,OK
1916723269371107,129,1916723269360163,10944,0,OK
1916723269371107,130,1916723269360163,10944,0,OK
1916723269371107,131,1916723269360163,10944,0,OK
1916723299375284,132,1916723299364303,10981,0,OK
1916723299375284,133,1916723299364303,10981,0,OK
1916723299375284,134,1916723299364303,10981,0,OK
1916723329371368,135,1916723329360276,11092,0,OK
1916723329371368,136,1916723329360276,11092,0,OK
1916723329371368,137,1916723329360276,11092,0,OK
1916723359371730,138,1916723359360748,10982,0,OK
1916723359371730,139,1916723359360748,10982,0,OK
1916723359371730,140,1916723359360748,10982,0,OK
1916723389371370,141,1916723389360203,11167,0,OK
1916723389371370,142,1916723389360203,11167,0,OK
1916723389371370,143,1916723389360203,11167,0,OK
1916723419371991,144,1916723419361083,10908,0,OK
1916723419371991,145,1916723419361083,10908,0,OK
1916723419371991,146,1916723419361083,10908,0,OK
1916723449371630,147,1916723449360667,10963,0,OK
1916723449371630,148,1916723449360667,10963,0,OK
1916723449371630,149,1916723449360667,10963,0,OK
1916723479370936,150,1916723479360418,10518,0,OK
1916723479370936,151,1916723479360418,10518,0,OK
1916723479370936,152,1916723479360418,10518,0,OK
1916723509372354,153,1916723509361558,10796,0,OK
1916723509372354,154,1916723509361558,10796,0,OK
1916723509372354,155,1916723509361558,10796,0,OK
1916723539385030,156,1916723539361808,23222,0,OK
1916723539385030,157,1916723539361808,23222,0,OK
1916723539385030,158,1916723539361808,23222,0,OK
1916723569376078,159,1916723569360615,15463,0,OK
1916723569376078,160,1916723569360615,15463,0,OK
1916723569376078,161,1916723569360615,15463,0,OK
1916723599372606,162,1916723599360939,11667,0,OK
1916723599372606,163,1916723599360939,11667,0,OK
1916723599372606,164,1916723599360939,11667,0,OK
1916723629375838,165,1916723629364561,11277,0,OK
1916723629375838,166,1916723629364561,11277,0,OK
1916723629375838,167,1916723629364561,11277,0,OK
1916723659371293,168,1916723659360552,10741,0,OK
1916723659371293,169,1916723659360552,10741,0,OK
1916723659371293,170,1916723659360552,10741,0,OK
1916723689371895,171,1916723689360488,11407,0,OK
1916723689371895,172,1916723689360488,11407,0,OK
1916723689371895,173,1916723689360488,11407,0,OK
1916723719370961,174,1916723719360350,10611,0,OK
1916723719370961,175,1916723719360350,10611,0,OK
1916723719370961,176,1916723719360350,10611,0,OK
1916723749374712,177,1916723749363619,11093,0,OK
1916723749374712,178,1916723749363619,11093,0,OK
1916723749374712,179,1916723749363619,11093,0,OK
1916723779370999,180,1916723779360351,10648,0,OK
1916723779370999,181,1916723779360351,10648,0,OK
1916723779370999,182,1916723779360351,10648,0,OK
1916723809371083,183,1916723809360232,10851,0,OK
1916723809371083,184,1916723809360232,10851,0,OK
1916723809371083,185,1916723809360232,10851,0,OK
1916723839372075,186,1916723839359927,12148,0,OK
1916723839372075,187,1916723839359927,12148,0,OK
1916723839372075,188,1916723839359927,12148,0,OK
1916723869372955,189,1916723869361955,11000,0,OK
1916723869372955,190,1916723869361955,11000,0,OK
1916723869372955,191,1916723869361955,11000,0,OK
1916723899371317,192,1916723899360484,10833,0,OK
1916723899371317,193,1916723899360484,10833,0,OK
1916723899371317,194,1916723899360484,10833,0,OK
1916723929371049,195,1916723929360290,10759,0,OK
1916723929371049,196,1916723929360290,10759,0,OK
1916723929371049,197,1916723929360290,10759,0,OK
1916723959371800,198,1916723959360911,10889,0,OK
1916723959371800,199,1916723959360911,10889,0,OK
1916723959371800,200,1916723959360911,10889,0,OK
1916723989389199,201,1916723989361051,28148,0,OK
1916723989389199,202,1916723989361051,28148,0,OK
1916723989389199,203,1916723989361051,28148,0,OK
1916724019381542,204,1916724019361690,19852,0,OK
1916724019381542,205,1916724019361690,19852,0,OK
1916724019381542,206,1916724019361690,19852,0,OK
1916724049372608,207,1916724049360700,11908,0,OK
1916724049372608,208,1916724049360700,11908,0,OK
1916724049372608,209,1916724049360700,11908,0,OK
1916724079376007,210,1916724079364599,11408,0,OK
1916724079376007,211,1916724079364599,11408,0,OK
1916724079376007,212,1916724079364599,11408,0,OK
1916724109371757,213,1916724109360813,10944,0,OK
1916724109371757,214,1916724109360813,10944,0,OK
1916724109371757,215,1916724109360813,10944,0,OK
1916724139371156,216,1916724139360527,10629,0,OK
1916724139371156,217,1916724139360527,10629,0,OK
1916724139371156,218,1916724139360527,10629,0,OK
1916724169370889,219,1916724169360241,10648,0,OK
1916724169370889,220,1916724169360241,10648,0,OK
1916724169370889,221,1916724169360241,10648,0,OK
1916724199375010,222,1916724199364269,10741,0,OK
1916724199375010,223,1916724199364269,10741,0,OK
1916724199375010,224,1916724199364269,10741,0,OK
1916724229372094,225,1916724229360853,11241,0,OK
1916724229372094,226,1916724229360853,11241,0,OK
1916724229372094,227,1916724229360853,11241,0,OK
1916724259371011,228,1916724259360307,10704,0,OK
1916724259371011,229,1916724259360307,10704,0,OK
1916724259371011,230,1916724259360307,10704,0,OK
1916724289372058,231,1916724289360169,11889,0,OK
1916724289372058,232,1916724289360169,11889,0,OK
1916724289372058,233,1916724289360169,11889,0,OK
1916724319372827,234,1916724319361957,10870,0,OK
1916724319372827,235,1916724319361957,10870,0,OK
1916724319372827,236,1916724319361957,10870,0,OK
1916724349371171,237,1916724349360134,11037,0,OK
1916724349371171,238,1916724349360134,11037,0,OK
1916724349371171,239,1916724349360134,11037,0,OK
1916724379371625,240,1916724379360848,10777,0,OK
1916724379371625,241,1916724379360848,10777,0,OK
1916724379371625,242,1916724379360848,10777,0,OK
1916724409371191,243,1916724409360358,10833,0,OK
1916724409371191,244,1916724409360358,10833,0,OK
1916724409371191,245,1916724409360358,10833,0,OK
1916724439375219,246,1916724439364090,11129,0,OK
1916724439375219,247,1916724439364090,11129,0,OK
1916724439375219,248,1916724439364090,11129,0,OK
1916724469371914,249,1916724469361044,10870,0,OK
1916724469371914,250,1916724469361044,10870,0,OK
1916724469371914,251,1916724469361044,10870,0,OK
1916724499371387,252,1916724499360388,10999,0,OK
1916724499371387,253,1916724499360388,10999,0,OK
1916724499371387,254,1916724499360388,10999,0,OK
1916724529371175,255,1916724529360194,10981,0,OK
1916724529371175,256,1916724529360194,10981,0,OK
1916724529371175,257,1916724529360194,10981,0,OK
1916724559375074,258,1916724559363963,11111,0,OK
1916724559375074,259,1916724559363963,11111,0,OK
1916724559375074,260,1916724559363963,11111,0,OK
1916724589371103,261,1916724589360177,10926,0,OK
1916724589371103,262,1916724589360177,10926,0,OK
1916724589371103,263,1916724589360177,10926,0,OK
1916724619371909,264,1916724619360983,10926,0,OK
1916724619371909,265,1916724619360983,10926,0,OK
1916724619371909,266,1916724619360983,10926,0,OK
1916724649370993,267,1916724649360178,10815,0,OK
1916724649370993,268,1916724649360178,10815,0,OK
1916724649370993,269,1916724649360178,10815,0,OK
1916724679372633,270,1916724679361799,10834,0,OK
1916724679372633,271,1916724679361799,10834,0,OK
1916724679372633,272,1916724679361799,10834,0,OK
1916724709371235,273,1916724709360198,11037,0,OK
1916724709371235,274,1916724709360198,11037,0,OK
1916724709371235,275,1916724709360198,11037,0,OK
1916724739371004,276,1916724739360393,10611,0,OK
1916724739371004,277,1916724739360393,10611,0,OK
1916724739371004,278,1916724739360393,10611,0,OK
1916724769370959,279,1916724769360107,10852,0,OK
1916724769370959,280,1916724769360107,10852,0,OK
1916724769370959,281,1916724769360107,10852,0,OK
1916724799374765,282,1916724799363895,10870,0,OK
1916724799374765,283,1916724799363895,10870,0,OK
1916724799374765,284,1916724799363895,10870,0,OK
1916724829371072,285,1916724829360275,10797,0,OK
1916724829371072,286,1916724829360275,10797,0,OK
1916724829371072,287,1916724829360275,10797,0,OK
1916724859370952,288,1916724859360396,10556,0,OK
1916724859370952,289,1916724859360396,10556,0,OK
1916724859370952,290,1916724859360396,10556,0,OK
1916724889373073,291,1916724889360777,12296,0,OK
1916724889373073,292,1916724889360777,12296,0,OK
1916724889373073,293,1916724889360777,12296,0,OK
1916724919372898,294,1916724919361972,10926,0,OK
1916724919372898,295,1916724919361972,10926,0,OK
1916724919372898,296,1916724919361972,10926,0,OK
1916724949371056,297,1916724949360278,10778,0,OK
1916724949371056,298,1916724949360278,10778,0,OK
1916724949371056,299,1916724949360278,10778,0,OK
1916724979384788,300,1916724979360270,24518,0,OK
1916724979384788,301,1916724979360270,24518,0,OK
1916724979384788,302,1916724979360270,24518,0,OK
1916725009372946,303,1916725009360687,12259,0,OK
1916725009372946,304,1916725009360687,12259,0,OK
1916725009372946,305,1916725009360687,12259,0,OK
1916725039381549,306,1916725039361253,20296,0,OK
1916725039381549,307,1916725039361253,20296,0,OK
1916725039381549,308,1916725039361253,20296,0,OK
1916725069380355,309,1916725069363096,17259,0,OK
1916725069380355,310,1916725069363096,17259,0,OK
1916725069380355,311,1916725069363096,17259,0,OK
1916725099378588,312,1916725099362402,16186,0,OK
1916725099378588,313,1916725099362402,16186,0,OK
1916725099378588,314,1916725099362402,16186,0,OK
1916725129382598,315,1916725129367153,15445,0,OK
1916725129382598,316,1916725129367153,15445,0,OK
1916725129382598,317,1916725129367153,15445,0,OK
1916725159378904,318,1916725159362441,16463,0,OK
1916725159378904,319,1916725159362441,16463,0,OK
1916725159378904,320,1916725159362441,16463,0,OK
1916725189377155,321,1916725189361581,15574,0,OK
1916725189377155,322,1916725189361581,15574,0,OK
1916725189377155,323,1916725189361581,15574,0,OK
1916725219377628,324,1916725219361961,15667,0,OK
1916725219377628,325,1916725219361961,15667,0,OK
1916725219377628,326,1916725219361961,15667,0,OK
1916725249377952,327,1916725249362582,15370,0,OK
1916725249377952,328,1916725249362582,15370,0,OK
1916725249377952,329,1916725249362582,15370,0,OK
1916725279378037,330,1916725279362574,15463,0,OK
1916725279378037,331,1916725279362574,15463,0,OK
1916725279378037,332,1916725279362574,15463,0,OK
1916725309376602,333,1916725309361491,15111,0,OK
1916725309376602,334,1916725309361491,15111,0,OK
1916725309376602,335,1916725309361491,15111,0,OK
1916725339378594,336,1916725339362223,16371,0,OK
1916725339378594,337,1916725339362223,16371,0,OK
1916725339378594,338,1916725339362223,16371,0,OK
1916725369382585,339,1916725369366381,16204,0,OK
1916725369382585,340,1916725369366381,16204,0,OK
1916725369382585,341,1916725369366381,16204,0,OK
1916725399378521,342,1916725399362354,16167,0,OK
1916725399378521,343,1916725399362354,16167,0,OK
1916725399378521,344,1916725399362354,16167,0,OK
1916725429376290,345,1916725429361568,14722,0,OK
1916725429376290,346,1916725429361568,14722,0,OK
1916725429376290,347,1916725429361568,14722,0,OK
1916725459377874,348,1916725459361912,15962,0,OK
1916725459377874,349,1916725459361912,15962,0,OK
1916725459377874,350,1916725459361912,15962,0,OK
1916725489383273,351,1916725489364033,19240,0,OK
1916725489383273,352,1916725489364033,19240,0,OK
1916725489383273,353,1916725489364033,19240,0,OK
1916725519377635,354,1916725519362358,15277,0,OK
1916725519377635,355,1916725519362358,15277,0,OK
1916725519377635,356,1916725519362358,15277,0,OK
1916725549376497,357,1916725549361405,15092,0,OK
1916725549376497,358,1916725549361405,15092,0,OK
1916725549376497,359,1916725549361405,15092,0,OK
1916725579376859,360,1916725579361896,14963,0,OK
1916725579376859,361,1916725579361896,14963,0,OK
1916725579376859,362,1916725579361896,14963,0,OK
1916725609380850,363,1916725609365628,15222,0,OK
1916725609380850,364,1916725609365628,15222,0,OK
1916725609380850,365,1916725609365628,15222,0,OK
1916725639378064,366,1916725639362509,15555,0,OK
1916725639378064,367,1916725639362509,15555,0,OK
1916725639378064,368,1916725639362509,15555,0,OK
1916725669376074,369,1916725669361519,14555,0,OK
1916725669376074,370,1916725669361519,14555,0,OK
1916725669376074,371,1916725669361519,14555,0,OK
1916725699377751,372,1916725699362158,15593,0,OK
1916725699377751,373,1916725699362158,15593,0,OK
1916725699377751,374,1916725699362158,15593,0,OK
1916725729381353,375,1916725729365520,15833,0,OK
1916725729381353,376,1916725729365520,15833,0,OK
1916725729381353,377,1916725729365520,15833,0,OK
1916725759377771,378,1916725759362049,15722,0,OK
1916725759377771,379,1916725759362049,15722,0,OK
1916725759377771,380,1916725759362049,15722,0,OK
1916725789375910,381,1916725789361355,14555,0,OK
1916725789375910,382,1916725789361355,14555,0,OK
1916725789375910,383,1916725789361355,14555,0,OK
1916725819376902,384,1916725819361809,15093,0,OK
1916725819376902,385,1916725819361809,15093,0,OK
1916725819376902,386,1916725819361809,15093,0,OK
1916725849381097,387,1916725849365301,15796,0,OK
1916725849381097,388,1916725849365301,15796,0,OK
1916725849381097,389,1916725849365301,15796,0,OK
1916725879377126,390,1916725879361904,15222,0,OK
1916725879377126,391,1916725879361904,15222,0,OK
1916725879377126,392,1916725879361904,15222,0,OK
1916725909377691,393,1916725909361951,15740,0,OK
1916725909377691,394,1916725909361951,15740,0,OK
1916725909377691,395,1916725909361951,15740,0,OK
1916725939377368,396,1916725939361998,15370,0,OK
1916725939377368,397,1916725939361998,15370,0,OK
1916725939377368,398,1916725939361998,15370,0,OK
1916725969383971,399,1916725969362934,21037,0,OK
1916725969383971,400,1916725969362934,21037,0,OK
1916725969383971,401,1916725969362934,21037,0,OK
1916725999403832,402,1916725999362018,41814,0,OK
1916725999403832,403,1916725999362018,41814,0,OK
1916725999403832,404,1916725999362018,41814,0,OK
1916726029379250,405,1916726029363083,16167,0,OK
1916726029379250,406,1916726029363083,16167,0,OK
1916726029379250,407,1916726029363083,16167,0,OK
1916726059377167,408,1916726059362075,15092,0,OK
1916726059377167,409,1916726059362075,15092,0,OK
1916726059377167,410,1916726059362075,15092,0,OK
1916726089381863,411,1916726089366270,15593,0,OK
1916726089381863,412,1916726089366270,15593,0,OK
1916726089381863,413,1916726089366270,15593,0,OK
1916726119377706,414,1916726119362002,15704,0,OK
1916726119377706,415,1916726119362002,15704,0,OK
1916726119377706,416,1916726119362002,15704,0,OK
1916726149376068,417,1916726149361457,14611,0,OK
1916726149376068,418,1916726149361457,14611,0,OK
1916726149376068,419,1916726149361457,14611,0,OK
1916726179378522,420,1916726179361856,16666,0,OK
1916726179378522,421,1916726179361856,16666,0,OK
1916726179378522,422,1916726179361856,16666,0,OK
1916726209381792,423,1916726209366736,15056,0,OK
1916726209381792,424,1916726209366736,15056,0,OK
1916726209381792,425,1916726209366736,15056,0,OK
1916726239376968,426,1916726239362098,14870,0,OK
1916726239376968,427,1916726239362098,14870,0,OK
1916726239376968,428,1916726239362098,14870,0,OK
1916726269376256,429,1916726269361460,14796,0,OK
1916726269376256,430,1916726269361460,14796,0,OK
1916726269376256,431,1916726269361460,14796,0,OK
1916726299377414,432,1916726299362359,15055,0,OK
1916726299377414,433,1916726299362359,15055,0,OK
1916726299377414,434,1916726299362359,15055,0,OK
1916726329381165,435,1916726329365591,15574,0,OK
1916726329381165,436,1916726329365591,15574,0,OK
1916726329381165,437,1916726329365591,15574,0,OK
1916726359377786,438,1916726359362175,15611,0,OK
1916726359377786,439,1916726359362175,15611,0,OK
1916726359377786,440,1916726359362175,15611,0,OK
1916726389376259,441,1916726389361407,14852,0,OK
1916726389376259,442,1916726389361407,14852,0,OK
1916726389376259,443,1916726389361407,14852,0,OK
1916726419377510,444,1916726419361973,15537,0,OK
1916726419377510,445,1916726419361973,15537,0,OK
1916726419377510,446,1916726419361973,15537,0,OK
1916726449383150,447,1916726449363020,20130,0,OK
1916726449383150,448,1916726449363020,20130,0,OK
1916726449383150,449,1916726449363020,20130,0,OK
1916726479377863,450,1916726479362104,15759,0,OK
1916726479377863,451,1916726479362104,15759,0,OK
1916726479377863,452,1916726479362104,15759,0,OK
1916726509377040,453,1916726509361466,15574,0,OK
1916726509377040,454,1916726509361466,15574,0,OK
1916726509377040,455,1916726509361466,15574,0,OK
1916726539376957,456,1916726539361902,15055,0,OK
1916726539376957,457,1916726539361902,15055,0,OK
1916726539376957,458,1916726539361902,15055,0,OK
1916726569381356,459,1916726569362819,18537,0,OK
1916726569381356,460,1916726569362819,18537,0,OK
1916726569381356,461,1916726569362819,18537,0,OK
1916726599377978,462,1916726599361996,15982,0,OK
1916726599377978,463,1916726599361996,15982,0,OK
1916726599377978,464,1916726599361996,15982,0,OK
1916726629376710,465,1916726629361525,15185,0,OK
1916726629376710,466,1916726629361525,15185,0,OK
1916726629376710,467,1916726629361525,15185,0,OK
1916726659377424,468,1916726659361275,16149,0,OK
1916726659377424,469,1916726659361275,16149,0,OK
1916726659377424,470,1916726659361275,16149,0,OK
1916726689382434,471,1916726689363971,18463,0,OK
1916726689382434,472,1916726689363971,18463,0,OK
1916726689382434,473,1916726689363971,18463,0,OK
1916726719377536,474,1916726719361981,15555,0,OK
1916726719377536,475,1916726719361981,15555,0,OK
1916726719377536,476,1916726719361981,15555,0,OK
1916726749376565,477,1916726749361546,15019,0,OK
1916726749376565,478,1916726749361546,15019,0,OK
1916726749376565,479,1916726749361546,15019,0,OK
1916726779377778,480,1916726779362056,15722,0,OK
1916726779377778,481,1916726779362056,15722,0,OK
1916726779377778,482,1916726779362056,15722,0,OK
1916726809381326,483,1916726809365752,15574,0,OK
1916726809381326,484,1916726809365752,15574,0,OK
1916726809381326,485,1916726809365752,15574,0,OK
1916726839378150,486,1916726839362132,16018,0,OK
1916726839378150,487,1916726839362132,16018,0,OK
1916726839378150,488,1916726839362132,16018,0,OK
1916726869376290,489,1916726869361512,14778,0,OK
1916726869376290,490,1916726869361512,14778,0,OK
1916726869376290,491,1916726869361512,14778,0,OK
1916726899377485,492,1916726899361819,15666,0,OK
1916726899377485,493,1916726899361819,15666,0,OK
1916726899377485,494,1916726899361819,15666,0,OK
1916726929382995,495,1916726929363384,19611,0,OK
1916726929382995,496,1916726929363384,19611,0,OK
1916726929382995,497,1916726929363384,19611,0,OK
1916726959377857,498,1916726959362043,15814,0,OK
1916726959377857,499,1916726959362043,15814,0,OK
1916726959377857,500,1916726959362043,15814,0,OK
1916726989394460,501,1916726989361553,32907,0,OK
1916726989394460,502,1916726989361553,32907,0,OK
1916726989394460,503,1916726989361553,32907,0,OK
1916727019378951,504,1916727019362322,16629,0,OK
1916727019378951,505,1916727019362322,16629,0,OK
1916727019378951,506,1916727019362322,16629,0,OK
1916727049382221,507,1916727049367499,14722,0,OK
1916727049382221,508,1916727049367499,14722,0,OK
1916727049382221,509,1916727049367499,14722,0,OK
1916727079377897,510,1916727079362175,15722,0,OK
1916727079377897,511,1916727079362175,15722,0,OK
1916727079377897,512,1916727079362175,15722,0,OK
1916727109377019,513,1916727109362019,15000,0,OK
1916727109377019,514,1916727109362019,15000,0,OK
1916727109377019,515,1916727109362019,15000,0,OK
1916727139377214,516,1916727139361788,15426,0,OK
1916727139377214,517,1916727139361788,15426,0,OK
1916727139377214,518,1916727139361788,15426,0,OK
1916727169381668,519,1916727169365668,16000,0,OK
1916727169381668,520,1916727169365668,16000,0,OK
1916727169381668,521,1916727169365668,16000,0,OK
1916727199377641,522,1916727199362252,15389,0,OK
1916727199377641,523,1916727199362252,15389,0,OK
1916727199377641,524,1916727199362252,15389,0,OK
1916727229376096,525,1916727229361429,14667,0,OK
1916727229376096,526,1916727229361429,14667,0,OK
1916727229376096,527,1916727229361429,14667,0,OK
1916727259377254,528,1916727259361884,15370,0,OK
1916727259377254,529,1916727259361884,15370,0,OK
1916727259377254,530,1916727259361884,15370,0,OK
1916727289381727,531,1916727289365449,16278,0,OK
1916727289381727,532,1916727289365449,16278,0,OK
1916727289381727,533,1916727289365449,16278,0,OK
1916727319377311,534,1916727319361311,16000,0,OK
1916727319377311,535,1916727319361311,16000,0,OK
1916727319377311,536,1916727319361311,16000,0,OK
1916727349377618,537,1916727349362303,15315,0,OK
1916727349377618,538,1916727349362303,15315,0,OK
1916727349377618,539,1916727349362303,15315,0,OK
1916727379377665,540,1916727379361850,15815,0,OK
1916727379377665,541,1916727379361850,15815,0,OK
1916727379377665,542,1916727379361850,15815,0,OK
1916727409382138,543,1916727409363101,19037,0,OK
1916727409382138,544,1916727409363101,19037,0,OK
1916727409382138,545,1916727409363101,19037,0,OK
1916727439377240,546,1916727439361259,15981,0,OK
1916727439377240,547,1916727439361259,15981,0,OK
1916727439377240,548,1916727439361259,15981,0,OK
1916727469376510,549,1916727469361547,14963,0,OK
1916727469376510,550,1916727469361547,14963,0,OK
1916727469376510,551,1916727469361547,14963,0,OK
1916727499377482,552,1916727499361908,15574,0,OK
1916727499377482,553,1916727499361908,15574,0,OK
1916727499377482,554,1916727499361908,15574,0,OK
1916727529376881,555,1916727529361400,15481,0,OK
1916727529376881,556,1916727529361400,15481,0,OK
1916727529376881,557,1916727529361400,15481,0,OK
1916727559377336,558,1916727559362114,15222,0,OK
1916727559377336,559,1916727559362114,15222,0,OK
1916727559377336,560,1916727559362114,15222,0,OK
1916727589376216,561,1916727589361439,14777,0,OK
1916727589376216,562,1916727589361439,14777,0,OK
1916727589376216,563,1916727589361439,14777,0,OK
1916727619382189,564,1916727619363393,18796,0,OK
1916727619382189,565,1916727619363393,18796,0,OK
1916727619382189,566,1916727619363393,18796,0,OK
1916727649376699,567,1916727649361348,15351,0,OK
1916727649376699,568,1916727649361348,15351,0,OK
1916727649376699,569,1916727649361348,15351,0,OK
1916727679376728,570,1916727679360987,15741,0,OK
1916727679376728,571,1916727679360987,15741,0,OK
1916727679376728,572,1916727679360987,15741,0,OK
1916727709377423,573,1916727709362831,14592,0,OK
1916727709377423,574,1916727709362831,14592,0,OK
1916727709377423,575,1916727709362831,14592,0,OK
1916727739382767,576,1916727739363489,19278,0,OK
1916727739382767,577,1916727739363489,19278,0,OK
1916727739382767,578,1916727739363489,19278,0,OK
1916727769376425,579,1916727769361480,14945,0,OK
