rcv_time_ns,seq,send_time_ns,latency_ns,missing_delta,parse_status
1916739748235842,576,1916739748220509,15333,0,OK
1916739748235842,577,1916739748220509,15333,0,OK
1916739748235842,578,1916739748220509,15333,0,OK
1916739778235167,579,1916739778219982,15185,0,OK
1916739778235167,580,1916739778219982,15185,0,OK
1916739778235167,581,1916739778219982,15185,0,OK
1916739808235529,582,1916739808220214,15315,0,OK
1916739808235529,583,1916739808220214,15315,0,OK
1916739808235529,584,1916739808220214,15315,0,OK
1916739838236206,585,1916739838220614,15592,0,OK
1916739838236206,586,1916739838220614,15592,0,OK
1916739838236206,587,1916739838220614,15592,0,OK
1916739868236476,588,1916739868220698,15778,0,OK
1916739868236476,589,1916739868220698,15778,0,OK
1916739868236476,590,1916739868220698,15778,0,OK
1916739898234949,591,1916739898220078,14871,0,OK
1916739898234949,592,1916739898220078,14871,0,OK
1916739898234949,593,1916739898220078,14871,0,OK
1916739928240774,594,1916739928222033,18741,0,OK
1916739928240774,595,1916739928222033,18741,0,OK
1916739928240774,596,1916739928222033,18741,0,OK
1916739958235932,597,1916739958220136,15796,0,OK
1916739958235932,598,1916739958220136,15796,0,OK
1916739958235932,599,1916739958220136,15796,0,OK
1916739988251072,600,1916739988219850,31222,0,OK
1916739988251072,601,1916739988219850,31222,0,OK
1916739988251072,602,1916739988219850,31222,0,OK
1916740018235693,603,1916740018220675,15018,0,OK
1916740018235693,604,1916740018220675,15018,0,OK
1916740018235693,605,1916740018220675,15018,0,OK
1916740048236833,606,1916740048221352,15481,0,OK
1916740048236833,607,1916740048221352,15481,0,OK
1916740048236833,608,1916740048221352,15481,0,OK
1916740078235158,609,1916740078220566,14592,0,OK
1916740078235158,610,1916740078220566,14592,0,OK
1916740078235158,611,1916740078220566,14592,0,OK
1916740108235576,612,1916740108220520,15056,0,OK
1916740108235576,613,1916740108220520,15056,0,OK
1916740108235576,614,1916740108220520,15056,0,OK
1916740138235216,615,1916740138219994,15222,0,OK
1916740138235216,616,1916740138219994,15222,0,OK
1916740138235216,617,1916740138219994,15222,0,OK
1916740168242059,618,1916740168222374,19685,0,OK
1916740168242059,619,1916740168222374,19685,0,OK
1916740168242059,620,1916740168222374,19685,0,OK
1916740198235681,621,1916740198220051,15630,0,OK
1916740198235681,622,1916740198220051,15630,0,OK
1916740198235681,623,1916740198220051,15630,0,OK
1916740228235765,624,1916740228220154,15611,0,OK
1916740228235765,625,1916740228220154,15611,0,OK
1916740228235765,626,1916740228220154,15611,0,OK
1916740258235405,627,1916740258220794,14611,0,OK
1916740258235405,628,1916740258220794,14611,0,OK
1916740258235405,629,1916740258220794,14611,0,OK
1916740288240452,630,1916740288225156,15296,0,OK
1916740288240452,631,1916740288225156,15296,0,OK
1916740288240452,632,1916740288225156,15296,0,OK
1916740318235833,633,1916740318220425,15408,0,OK
1916740318235833,634,1916740318220425,15408,0,OK
1916740318235833,635,1916740318220425,15408,0,OK
1916740348235917,636,1916740348220436,15481,0,OK
1916740348235917,637,1916740348220436,15481,0,OK
1916740348235917,638,1916740348220436,15481,0,OK
1916740378235057,639,1916740378220075,14982,0,OK
1916740378235057,640,1916740378220075,14982,0,OK
1916740378235057,641,1916740378220075,14982,0,OK
1916740408239734,642,1916740408224678,15056,0,OK
1916740408239734,643,1916740408224678,15056,0,OK
1916740408239734,644,1916740408224678,15056,0,OK
1916740438235503,645,1916740438220281,15222,0,OK
1916740438235503,646,1916740438220281,15222,0,OK
1916740438235503,647,1916740438220281,15222,0,OK
1916740468235976,648,1916740468220569,15407,0,OK
1916740468235976,649,1916740468220569,15407,0,OK
1916740468235976,650,1916740468220569,15407,0,OK
1916740498234950,651,1916740498220061,14889,0,OK
1916740498234950,652,1916740498220061,14889,0,OK
1916740498234950,653,1916740498220061,14889,0,OK
1916740528240515,654,1916740528224849,15666,0,OK
1916740528240515,655,1916740528224849,15666,0,OK
1916740528240515,656,1916740528224849,15666,0,OK
1916740558236600,657,1916740558220063,16537,0,OK
1916740558236600,658,1916740558220063,16537,0,OK
1916740558236600,659,1916740558220063,16537,0,OK
1916740588236425,660,1916740588220591,15834,0,OK
1916740588236425,661,1916740588220591,15834,0,OK
1916740588236425,662,1916740588220591,15834,0,OK
1916740618234824,663,1916740618219731,15093,0,OK
1916740618234824,664,1916740618219731,15093,0,OK
1916740618234824,665,1916740618219731,15093,0,OK
1916740648240538,666,1916740648221982,18556,0,OK
1916740648240538,667,1916740648221982,18556,0,OK
1916740648240538,668,1916740648221982,18556,0,OK
1916740678235233,669,1916740678220326,14907,0,OK
1916740678235233,670,1916740678220326,14907,0,OK
1916740678235233,671,1916740678220326,14907,0,OK
1916740708236762,672,1916740708220984,15778,0,OK
1916740708236762,673,1916740708220984,15778,0,OK
1916740708236762,674,1916740708220984,15778,0,OK
1916740738235494,675,1916740738219865,15629,0,OK
1916740738235494,676,1916740738219865,15629,0,OK
1916740738235494,677,1916740738219865,15629,0,OK
1916740768240616,678,1916740768225579,15037,0,OK
1916740768240616,679,1916740768225579,15037,0,OK
1916740768240616,680,1916740768225579,15037,0,OK
1916740798235256,681,1916740798220052,15204,0,OK
1916740798235256,682,1916740798220052,15204,0,OK
1916740798235256,683,1916740798220052,15204,0,OK
1916740828234877,684,1916740828219655,15222,0,OK
1916740828234877,685,1916740828219655,15222,0,OK
1916740828234877,686,1916740828219655,15222,0,OK
1916740858235535,687,1916740858220795,14740,0,OK
1916740858235535,688,1916740858220795,14740,0,OK
1916740858235535,689,1916740858220795,14740,0,OK
1916740888237138,690,1916740888220879,16259,0,OK
1916740888237138,691,1916740888220879,16259,0,OK
1916740888237138,692,1916740888220879,16259,0,OK
1916740918234723,693,1916740918219926,14797,0,OK
1916740918234723,694,1916740918219926,14797,0,OK
1916740918234723,695,1916740918219926,14797,0,OK
1916740948236159,696,1916740948220307,15852,0,OK
1916740948236159,697,1916740948220307,15852,0,OK
1916740948236159,698,1916740948220307,15852,0,OK
1916740978240669,699,1916740978221669,19000,0,OK
1916740978240669,700,1916740978221669,19000,0,OK
1916740978240669,701,1916740978221669,19000,0,OK
1916741008254883,702,1916741008220050,34833,0,OK
1916741008254883,703,1916741008220050,34833,0,OK
1916741008254883,704,1916741008220050,34833,0,OK
1916741038237004,705,1916741038221560,15444,0,OK
1916741038237004,706,1916741038221560,15444,0,OK
1916741038237004,707,1916741038221560,15444,0,OK
1916741068236311,708,1916741068220459,15852,0,OK
1916741068236311,709,1916741068220459,15852,0,OK
1916741068236311,710,1916741068220459,15852,0,OK
1916741098240673,711,1916741098221803,18870,0,OK
1916741098240673,712,1916741098221803,18870,0,OK
1916741098240673,713,1916741098221803,18870,0,OK
1916741128236572,714,1916741128220646,15926,0,OK
1916741128236572,715,1916741128220646,15926,0,OK
1916741128236572,716,1916741128220646,15926,0,OK
1916741158234971,717,1916741158220045,14926,0,OK
1916741158234971,718,1916741158220045,14926,0,OK
1916741158234971,719,1916741158220045,14926,0,OK
1916741188235907,720,1916741188220444,15463,0,OK
1916741188235907,721,1916741188220444,15463,0,OK
1916741188235907,722,1916741188220444,15463,0,OK
1916741218239769,723,1916741218224455,15314,0,OK
1916741218239769,724,1916741218224455,15314,0,OK
1916741218239769,725,1916741218224455,15314,0,OK
1916741248236150,726,1916741248220558,15592,0,OK
1916741248236150,727,1916741248220558,15592,0,OK
1916741248236150,728,1916741248220558,15592,0,OK
1916741278236327,729,1916741278220771,15556,0,OK
1916741278236327,730,1916741278220771,15556,0,OK
1916741278236327,731,1916741278220771,15556,0,OK
1916741308235893,732,1916741308220467,15426,0,OK
1916741308235893,733,1916741308220467,15426,0,OK
1916741308235893,734,1916741308220467,15426,0,OK
1916741338239422,735,1916741338224292,15130,0,OK
1916741338239422,736,1916741338224292,15130,0,OK
1916741338239422,737,1916741338224292,15130,0,OK
1916741368236302,738,1916741368220136,16166,0,OK
1916741368236302,739,1916741368220136,16166,0,OK
1916741368236302,740,1916741368220136,16166,0,OK
1916741398234979,741,1916741398220090,14889,0,OK
1916741398234979,742,1916741398220090,14889,0,OK
1916741398234979,743,1916741398220090,14889,0,OK
1916741428235749,744,1916741428220360,15389,0,OK
1916741428235749,745,1916741428220360,15389,0,OK
1916741428235749,746,1916741428220360,15389,0,OK
1916741458239611,747,1916741458224037,15574,0,OK
1916741458239611,748,1916741458224037,15574,0,OK
1916741458239611,749,1916741458224037,15574,0,OK
1916741488236214,750,1916741488220658,15556,0,OK
1916741488236214,751,1916741488220658,15556,0,OK
1916741488236214,752,1916741488220658,15556,0,OK
1916741518235298,753,1916741518220113,15185,0,OK
1916741518235298,754,1916741518220113,15185,0,OK
1916741518235298,755,1916741518220113,15185,0,OK
1916741548236493,756,1916741548220771,15722,0,OK
1916741548236493,757,1916741548220771,15722,0,OK
1916741548236493,758,1916741548220771,15722,0,OK
1916741578240485,759,1916741578221448,19037,0,OK
1916741578240485,760,1916741578221448,19037,0,OK
1916741578240485,761,1916741578221448,19037,0,OK
1916741608236217,762,1916741608220495,15722,0,OK
1916741608236217,763,1916741608220495,15722,0,OK
1916741608236217,764,1916741608220495,15722,0,OK
1916741638235080,765,1916741638219783,15297,0,OK
1916741638235080,766,1916741638219783,15297,0,OK
1916741638235080,767,1916741638219783,15297,0,OK
1916741668235775,768,1916741668220553,15222,0,OK
1916741668235775,769,1916741668220553,15222,0,OK
1916741668235775,770,1916741668220553,15222,0,OK
1916741698241396,771,1916741698221619,19777,0,OK
1916741698241396,772,1916741698221619,19777,0,OK
1916741698241396,773,1916741698221619,19777,0,OK
1916741728236203,774,1916741728220610,15593,0,OK
1916741728236203,775,1916741728220610,15593,0,OK
1916741728236203,776,1916741728220610,15593,0,OK
1916741758234065,777,1916741758218843,15222,0,OK
1916741758234065,778,1916741758218843,15222,0,OK
1916741758234065,779,1916741758218843,15222,0,OK
1916741788236835,780,1916741788220760,16075,0,OK
1916741788236835,781,1916741788220760,16075,0,OK
1916741788236835,782,1916741788220760,16075,0,OK
1916741818239789,783,1916741818224604,15185,0,OK
1916741818239789,784,1916741818224604,15185,0,OK
1916741818239789,785,1916741818224604,15185,0,OK
1916741848236448,786,1916741848220651,15797,0,OK
1916741848236448,787,1916741848220651,15797,0,OK
1916741848236448,788,1916741848220651,15797,0,OK
1916741878236050,789,1916741878220588,15462,0,OK
1916741878236050,790,1916741878220588,15462,0,OK
1916741878236050,791,1916741878220588,15462,0,OK
1916741908235579,792,1916741908220376,15203,0,OK
1916741908235579,793,1916741908220376,15203,0,OK
1916741908235579,794,1916741908220376,15203,0,OK
1916741938239886,795,1916741938221349,18537,0,OK
1916741938239886,796,1916741938221349,18537,0,OK
1916741938239886,797,1916741938221349,18537,0,OK
1916741968235822,798,1916741968220359,15463,0,OK
1916741968235822,799,1916741968220359,15463,0,OK
1916741968235822,800,1916741968220359,15463,0,OK
1916741998252351,801,1916741998220203,32148,0,OK
1916741998252351,802,1916741998220203,32148,0,OK
1916741998252351,803,1916741998220203,32148,0,OK
1916742028237694,804,1916742028220731,16963,0,OK
1916742028237694,805,1916742028220731,16963,0,OK
1916742028237694,806,1916742028220731,16963,0,OK
1916742058237075,807,1916742058219945,17130,0,OK
1916742058237075,808,1916742058219945,17130,0,OK
1916742058237075,809,1916742058219945,17130,0,OK
1916742088236308,810,1916742088221011,15297,0,OK
1916742088236308,811,1916742088221011,15297,0,OK
1916742088236308,812,1916742088221011,15297,0,OK
1916742118234929,813,1916742118220781,14148,0,OK
1916742118234929,814,1916742118220781,14148,0,OK
1916742118234929,815,1916742118220781,14148,0,OK
1916742148241643,816,1916742148225161,16482,0,OK
1916742148241643,817,1916742148225161,16482,0,OK
1916742148241643,818,1916742148225161,16482,0,OK
1916742178235153,819,1916742178220098,15055,0,OK
1916742178235153,820,1916742178220098,15055,0,OK
1916742178235153,821,1916742178220098,15055,0,OK
1916742208235997,822,1916742208220460,15537,0,OK
1916742208235997,823,1916742208220460,15537,0,OK
1916742208235997,824,1916742208220460,15537,0,OK
1916742238235248,825,1916742238220044,15204,0,OK
1916742238235248,826,1916742238220044,15204,0,OK
1916742238235248,827,1916742238220044,15204,0,OK
1916742268235110,828,1916742268219406,15704,0,OK
1916742268235110,829,1916742268219406,15704,0,OK
1916742268235110,830,1916742268219406,15704,0,OK
1916742298234916,831,1916742298220083,14833,0,OK
1916742298234916,832,1916742298220083,14833,0,OK
1916742298234916,833,1916742298220083,14833,0,OK
1916742328236093,834,1916742328220316,15777,0,OK
1916742328236093,835,1916742328220316,15777,0,OK
1916742328236093,836,1916742328220316,15777,0,OK
1916742358235455,837,1916742358220122,15333,0,OK
1916742358235455,838,1916742358220122,15333,0,OK
1916742358235455,839,1916742358220122,15333,0,OK
1916742388241836,840,1916742388222206,19630,0,OK
1916742388241836,841,1916742388222206,19630,0,OK
1916742388241836,842,1916742388222206,19630,0,OK
1916742418235643,843,1916742418220106,15537,0,OK
1916742418235643,844,1916742418220106,15537,0,OK
1916742418235643,845,1916742418220106,15537,0,OK
1916742448235912,846,1916742448220542,15370,0,OK
1916742448235912,847,1916742448220542,15370,0,OK
1916742448235912,848,1916742448220542,15370,0,OK
1916742478234719,849,1916742478220052,14667,0,OK
1916742478234719,850,1916742478220052,14667,0,OK
1916742478234719,851,1916742478220052,14667,0,OK
1916742508240062,852,1916742508224877,15185,0,OK
1916742508240062,853,1916742508224877,15185,0,OK
1916742508240062,854,1916742508224877,15185,0,OK
1916742538235221,855,1916742538220128,15093,0,OK
1916742538235221,856,1916742538220128,15093,0,OK
1916742538235221,857,1916742538220128,15093,0,OK
1916742568235898,858,1916742568220527,15371,0,OK
1916742568235898,859,1916742568220527,15371,0,OK
1916742568235898,860,1916742568220527,15371,0,OK
1916742598235075,861,1916742598219982,15093,0,OK
1916742598235075,862,1916742598219982,15093,0,OK
1916742598235075,863,1916742598219982,15093,0,OK
1916742628240085,864,1916742628224640,15445,0,OK
1916742628240085,865,1916742628224640,15445,0,OK
1916742628240085,866,1916742628224640,15445,0,OK
1916742658235002,867,1916742658219780,15222,0,OK
1916742658235002,868,1916742658219780,15222,0,OK
1916742658235002,869,1916742658219780,15222,0,OK
1916742688236179,870,1916742688220698,15481,0,OK
1916742688236179,871,1916742688220698,15481,0,OK
1916742688236179,872,1916742688220698,15481,0,OK
1916742718236023,873,1916742718220060,15963,0,OK
1916742718236023,874,1916742718220060,15963,0,OK
1916742718236023,875,1916742718220060,15963,0,OK
1916742748240830,876,1916742748221904,18926,0,OK
1916742748240830,877,1916742748221904,18926,0,OK
1916742748240830,878,1916742748221904,18926,0,OK
1916742778235470,879,1916742778220173,15297,0,OK
1916742778235470,880,1916742778220173,15297,0,OK
1916742778235470,881,1916742778220173,15297,0,OK
1916742808236443,882,1916742808220202,16241,0,OK
1916742808236443,883,1916742808220202,16241,0,OK
1916742808236443,884,1916742808220202,16241,0,OK
1916742838235305,885,1916742838220249,15056,0,OK
1916742838235305,886,1916742838220249,15056,0,OK
1916742838235305,887,1916742838220249,15056,0,OK
1916742868241593,888,1916742868221982,19611,0,OK
1916742868241593,889,1916742868221982,19611,0,OK
1916742868241593,890,1916742868221982,19611,0,OK
1916742898234844,891,1916742898219659,15185,0,OK
1916742898234844,892,1916742898219659,15185,0,OK
1916742898234844,893,1916742898219659,15185,0,OK
1916742928235762,894,1916742928220391,15371,0,OK
1916742928235762,895,1916742928220391,15371,0,OK
1916742928235762,896,1916742928220391,15371,0,OK
1916742958235050,897,1916742958219846,15204,0,OK
1916742958235050,898,1916742958219846,15204,0,OK
1916742958235050,899,1916742958219846,15204,0,OK
1916742988251912,900,1916742988219727,32185,0,OK
1916742988251912,901,1916742988219727,32185,0,OK
1916742988251912,902,1916742988219727,32185,0,OK
1916743018235681,903,1916743018220700,14981,0,OK
1916743018235681,904,1916743018220700,14981,0,OK
1916743018235681,905,1916743018220700,14981,0,OK
1916743048236655,906,1916743048221173,15482,0,OK
1916743048236655,907,1916743048221173,15482,0,OK
1916743048236655,908,1916743048221173,15482,0,OK
1916743078234943,909,1916743078219998,14945,0,OK
1916743078234943,910,1916743078219998,14945,0,OK
1916743078234943,911,1916743078219998,14945,0,OK
1916743108240379,912,1916743108225064,15315,0,OK
1916743108240379,913,1916743108225064,15315,0,OK
1916743108240379,914,1916743108225064,15315,0,OK
1916743138235130,915,1916743138220111,15019,0,OK
1916743138235130,916,1916743138220111,15019,0,OK
1916743138235130,917,1916743138220111,15019,0,OK
1916743168235936,918,1916743168220529,15407,0,OK
1916743168235936,919,1916743168220529,15407,0,OK
1916743168235936,920,1916743168220529,15407,0,OK
1916743198235632,921,1916743198220058,15574,0,OK
1916743198235632,922,1916743198220058,15574,0,OK
1916743198235632,923,1916743198220058,15574,0,OK
1916743228240049,924,1916743228224901,15148,0,OK
1916743228240049,925,1916743228224901,15148,0,OK
1916743228240049,926,1916743228224901,15148,0,OK
1916743258235134,927,1916743258220041,15093,0,OK
1916743258235134,928,1916743258220041,15093,0,OK
1916743258235134,929,1916743258220041,15093,0,OK
1916743288235811,930,1916743288220459,15352,0,OK
1916743288235811,931,1916743288220459,15352,0,OK
1916743288235811,932,1916743288220459,15352,0,OK
1916743318236099,933,1916743318220617,15482,0,OK
1916743318236099,934,1916743318220617,15482,0,OK
1916743318236099,935,1916743318220617,15482,0,OK
1916743348240591,936,1916743348225183,15408,0,OK
1916743348240591,937,1916743348225183,15408,0,OK
1916743348240591,938,1916743348225183,15408,0,OK
1916743378235416,939,1916743378220175,15241,0,OK
1916743378235416,940,1916743378220175,15241,0,OK
1916743378235416,941,1916743378220175,15241,0,OK
1916743408235852,942,1916743408220389,15463,0,OK
1916743408235852,943,1916743408220389,15463,0,OK
1916743408235852,944,1916743408220389,15463,0,OK
1916743438236103,945,1916743438220047,16056,0,OK
1916743438236103,946,1916743438220047,16056,0,OK
1916743438236103,947,1916743438220047,16056,0,OK
1916743468241224,948,1916743468222058,19166,0,OK
1916743468241224,949,1916743468222058,19166,0,OK
1916743468241224,950,1916743468222058,19166,0,OK
1916743498235235,951,1916743498219975,15260,0,OK
1916743498235235,952,1916743498219975,15260,0,OK
1916743498235235,953,1916743498219975,15260,0,OK
1916743528236152,954,1916743528220597,15555,0,OK
1916743528236152,955,1916743528220597,15555,0,OK
1916743528236152,956,1916743528220597,15555,0,OK
1916743558235848,957,1916743558220848,15000,0,OK
1916743558235848,958,1916743558220848,15000,0,OK
1916743558235848,959,1916743558220848,15000,0,OK
1916743588240580,960,1916743588224932,15648,0,OK
1916743588240580,961,1916743588224932,15648,0,OK
1916743588240580,962,1916743588224932,15648,0,OK
1916743618234924,963,1916743618220035,14889,0,OK
1916743618234924,964,1916743618220035,14889,0,OK
1916743618234924,965,1916743618220035,14889,0,OK
1916743648235712,966,1916743648220527,15185,0,OK
1916743648235712,967,1916743648220527,15185,0,OK
1916743648235712,968,1916743648220527,15185,0,OK
1916743678234815,969,1916743678219426,15389,0,OK
1916743678234815,970,1916743678219426,15389,0,OK
1916743678234815,971,1916743678219426,15389,0,OK
1916743708241677,972,1916743708222418,19259,0,OK
1916743708241677,973,1916743708222418,19259,0,OK
1916743708241677,974,1916743708222418,19259,0,OK
1916743738235558,975,1916743738220187,15371,0,OK
1916743738235558,976,1916743738220187,15371,0,OK
1916743738235558,977,1916743738220187,15371,0,OK
1916743768235716,978,1916743768220586,15130,0,OK
1916743768235716,979,1916743768220586,15130,0,OK
1916743768235716,980,1916743768220586,15130,0,OK
1916743798235060,981,1916743798220152,14908,0,OK
1916743798235060,982,1916743798220152,14908,0,OK
1916743798235060,983,1916743798220152,14908,0,OK
1916743828241718,984,1916743828222014,19704,0,OK
1916743828241718,985,1916743828222014,19704,0,OK
1916743828241718,986,1916743828222014,19704,0,OK
1916743858235173,987,1916743858220154,15019,0,OK
1916743858235173,988,1916743858220154,15019,0,OK
1916743858235173,989,1916743858220154,15019,0,OK
1916743888236331,990,1916743888220609,15722,0,OK
1916743888236331,991,1916743888220609,15722,0,OK
1916743888236331,992,1916743888220609,15722,0,OK
1916743918234786,993,1916743918219786,15000,0,OK
1916743918234786,994,1916743918219786,15000,0,OK
1916743918234786,995,1916743918219786,15000,0,OK
1916743948240111,996,1916743948221981,18130,0,OK
1916743948240111,997,1916743948221981,18130,0,OK
1916743948240111,998,1916743948221981,18130,0,OK
1916743978235121,999,1916743978219881,15240,0,OK
1916743978235121,1000,1916743978219881,15240,0,OK
1916743978235121,1001,1916743978219881,15240,0,OK
1916744008401224,1002,1916744008220150,181074,0,OK
1916744008401224,1003,1916744008220150,181074,0,OK
1916744008401224,1004,1916744008220150,181074,0,OK
